id,type,address,neighbourhood,regionName,city,rent,totalCost,iptuPlusCondominium,salePrice,area,bedrooms,bathrooms,suites,parkingSpaces,isFurnished,forRent,forSale,isPrimaryMarket,visitStatus,listingTags,activeSpecialConditions,amenities,installations,categories,shortRentDescription,coverImage,rentPerSqm,scraped_at
895370115,Casa,Rua São Lourenço,Vila Alpina,Vila Alpina,São Paulo,8900,9737,459,0.0,355.0,4.0,4.0,1.0,2.0,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""VARANDA"", ""RUA_SILENCIOSA"", ""QUINTAL"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""SOMENTE_UMA_CASA_NO_TERRENO"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""MESAS_E_CADEIRAS_DE_JANTAR""]","[""CORRIMAO"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""CHURRASQUEIRA""]",[],"Casa para aluguel na Vila Alpina com 4 quartos, 1 suíte, quintal e churrasqueira no condomínio.",original895370115-24.353018584620244QuintoAndar3.jpg,25.07,2026-05-05 10:35:47
893386955,Apartamento,Rua Cruz E Souza,Aclimação,Aclimação,São Paulo,3450,4953,1370,0.0,45.0,1.0,1.0,0.0,1.0,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""TOMADAS_NOVAS"", ""CORTINAS_BLACK_OUT"", ""ESPELHO_NO_BANHEIRO"", ""ARMARIOS_NOS_BANHEIROS"", ""MICROONDAS"", ""VARAL_DE_ROUPAS"", ""BOX"", ""FOGAO_INCLUSO"", ""CHUVEIRO_A_GAS"", ""AREA_DE_SERVICO"", ""TANQUE"", ""ENERGIA"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""MESAS_E_CADEIRAS_DE_JANTAR"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""AREA_VERDE"", ""GAS_ENCANADO"", ""PERTO_DE_METRO_OU_TREM""]",[],Apartamento para alugar com 1 quarto e academia no condomínio.,893386955-540.8139243949981MCD9718.jpg,76.67,2026-05-05 10:35:47
895338343,StudioOuKitchenette,Rua Doutor Artur Guimarães,Santana,Santana,São Paulo,3000,3858,742,0.0,45.0,1.0,1.0,0.0,0.0,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity"", ""Negotiated""]","[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""CHUVEIRO_ELETRICO""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""CHURRASQUEIRA""]",[],Alugar studio com varanda e churrasqueira no condomínio. 1 quarto disponível.,original895338343-118.2709766712671842.jpg,66.67,2026-05-05 10:35:47
895422282,Apartamento,Avenida Professor Ascendino Reis,Ibirapuera,Moema,São Paulo,25000,29466,3502,0.0,161.0,3.0,4.0,3.0,2.0,True,True,False,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""CHURRASQUEIRA"", ""BANHEIRA_DE_HIDROMASSAGEM"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""AREA_DE_SERVICO"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""VARANDA"", ""CLOSET"", ""PISCINA_PRIVATIVA"", ""QUINTAL"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""BANHEIRO_DE_SERVICO"", ""GARAGEM_FIXA"", ""ARMARIOS_NA_COZINHA"", ""ACESSO_SEM_DEGRAUS"", ""QUARTO_DE_SERVICO"", ""VARANDA_GOURMET""]","[""SALAO_DE_FESTAS"", ""AREA_VERDE"", ""ACADEMIA"", ""CHURRASQUEIRA"", ""QUADRA_ESPORTIVA"", ""ESPACO_GOURMET_NA_AREA_COMUM"", ""PISCINA"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA""]",[],,original895422282-667.5233516639248f0157ac-7f0e-44da-9a52-55e2fb9db73f-LEAD3P-5af0825e-7018-4826-9c5f-3175227502c4.jpeg,155.28,2026-05-05 10:35:47
894972765,StudioOuKitchenette,Rua Maestro Cardim,Bela Vista,Bela Vista,São Paulo,3450,3733,150,0.0,12.0,1.0,1.0,0.0,0.0,True,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""COOKTOP"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""CAMA_DE_SOLTEIRO"", ""TANQUE"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""MESAS_E_CADEIRAS_DE_JANTAR"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""SALAO_DE_JOGOS"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""PISO_TATIL""]",[],"Studio mobiliado para aluguel na Bela Vista, 1 quarto.",original894972765-207.1719109939058722727531.jpg,287.5,2026-05-05 10:35:47
895277058,StudioOuKitchenette,Rua Butantã,Pinheiros,Pinheiros,São Paulo,3490,4125,500,485000.0,25.0,1.0,1.0,0.0,0.0,True,True,True,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""COOKTOP"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""MICROONDAS"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""CAMA_DE_CASAL"", ""SOL_DA_TARDE"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""SOFA"", ""VARANDA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""MESAS_E_CADEIRAS_DE_JANTAR"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""PISCINA"", ""PLAYGROUND"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA""]",[],"Studio mobiliado com varanda, 1 quarto, para alugar.",original895277058-155.1005955883820803022026EOSR0002.jpg,139.6,2026-05-05 10:35:47
894794485,Apartamento,Rua Anhanguera,Barra Funda,Barra Funda,São Paulo,2800,3432,524,400000.0,38.0,2.0,1.0,0.0,0.0,False,True,True,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""VARANDA"", ""RUA_SILENCIOSA"", ""SOL_DA_MANHA"", ""SOL_DA_TARDE"", ""LUMINOSIDADE_NATURAL"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO""]","[""SALAO_DE_FESTAS"", ""AREA_VERDE"", ""CHURRASQUEIRA"", ""QUADRA_ESPORTIVA"", ""PISCINA"", ""SALAO_DE_JOGOS"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""CORRIMAO"", ""ACADEMIA"", ""PLAYGROUND"", ""PISO_TATIL""]",[],Apartamento para aluguel com 2 quartos e piscina no condomínio.,894794485-608.09654621706781000310036.jpg,73.68,2026-05-05 10:35:47
895267548,Apartamento,Rua Plínio Colas,Lauzane Paulista,Santana,São Paulo,2700,3395,591,0.0,63.0,2.0,1.0,0.0,1.0,False,True,False,False,ACCEPT_NEW,[],[],"[""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""ARMARIOS_NOS_BANHEIROS"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""QUADRA_ESPORTIVA"", ""PISCINA"", ""PLAYGROUND"", ""SALAO_DE_JOGOS""]",[],"Apartamento para alugar no Lauzane Paulista, 2 quartos, varanda, academia no condomínio, aceita pets.",original895267548-278.45167020998053MG1491.jpg,42.86,2026-05-05 10:35:47
893102209,Casa,Rua Leandro Dupré,Vila Clementino,Vila Clementino,São Paulo,4100,4441,167,780000.0,80.0,2.0,2.0,1.0,0.0,False,True,False,False,ACCEPT_NEW,[],[],"[""ARMARIOS_NA_COZINHA"", ""ESPELHO_NO_BANHEIRO"", ""LUMINOSIDADE_NATURAL"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""SOL_DA_MANHA"", ""TANQUE"", ""TOMADAS_NOVAS""]","[""PERTO_DE_METRO_OU_TREM""]",[],,893102209-653.587448623975rleandro1.jpg,51.25,2026-05-05 10:35:47
894961430,StudioOuKitchenette,Rua Serra da Bocaina,Quarta Parada,Belém,São Paulo,3602,3957,216,497721.0,61.0,1.0,1.0,1.0,0.0,False,True,True,False,ACCEPT_NEW,[],[],"[""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""VARANDA"", ""RUA_SILENCIOSA"", ""COZINHA_AMERICANA"", ""SOL_DA_MANHA"", ""LUMINOSIDADE_NATURAL"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO""]","[""CORRIMAO"", ""AREA_VERDE"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""PISO_TATIL""]",[],"Studio para aluguel, 1 quarto, aceita animais.",894961430-213.05107597889995FotoS6.JPG,59.05,2026-05-05 10:35:47
