id,type,address,neighbourhood,rent,totalCost,area,bedrooms,bathrooms,parkingSpaces,isFurnished,segment,rentPerSqm
894316724,StudioOuKitchenette,Rua Madre Cabrini,Vila Mariana,3000,3801,30,1,1,0,True,studio_1q,100.0
893610052,StudioOuKitchenette,Via Anchieta,Cidade Nova Heliópolis,1315,1366,50,1,1,0,False,studio_1q,26.3
895297264,StudioOuKitchenette,Alameda Raja Gabaglia,Vila Olímpia,3900,4518,25,1,1,0,True,studio_1q,156.0
894817143,StudioOuKitchenette,Rua Camburiú,Lapa,3000,3776,71,1,1,0,False,studio_1q,42.25
894919733,StudioOuKitchenette,Alameda Raja Gabaglia,Vila Olímpia,5320,5876,25,1,1,1,True,studio_1q,212.8
895405344,StudioOuKitchenette,Rua Manuel Madruga,Freguesia do Ó,1640,1703,30,1,1,0,False,studio_1q,54.67
895357895,StudioOuKitchenette,Avenida da Liberdade,Liberdade,2150,2750,42,1,1,0,True,studio_1q,51.19
895543212,StudioOuKitchenette,Rua Eleutério,Brooklin,3500,4135,25,1,1,0,True,studio_1q,140.0
895515397,StudioOuKitchenette,Rua Valério de Carvalho,Pinheiros,2790,3596,24,1,1,0,False,studio_1q,116.25
895554870,StudioOuKitchenette,Avenida Miruna,Indianópolis,2360,3101,24,1,1,0,True,studio_1q,98.33
895261546,StudioOuKitchenette,Rua Antônio Bicudo,Pinheiros,3367,4230,28,1,1,0,True,studio_1q,120.25
894899193,StudioOuKitchenette,Rua Doutor Suzano Brandão,Vila Aricanduva,1610,2097,28,1,1,0,False,studio_1q,57.5
895627514,StudioOuKitchenette,Rua Teresa,Quarta Parada,1150,1224,10,1,1,0,False,studio_1q,115.0
894898823,StudioOuKitchenette,Rua Padre João Gonçalves,Pinheiros,3400,4512,29,1,1,0,True,studio_1q,117.24
895068710,StudioOuKitchenette,Rua Major Sertório,Vila Buarque,3410,4131,26,1,1,0,True,studio_1q,131.15
894803906,StudioOuKitchenette,Rua Augusta,Consolação,3550,4620,35,1,1,1,True,studio_1q,101.43
894629675,StudioOuKitchenette,Avenida Montemagno,Vila Formosa,1800,2119,25,1,1,0,True,studio_1q,72.0
894227382,StudioOuKitchenette,Rua Doutor Ângelo Vita,Tatuapé,1870,2642,26,1,1,0,True,studio_1q,71.92
895313467,StudioOuKitchenette,Avenida Pompéia,Pompeia,3000,4083,25,1,1,0,True,studio_1q,120.0
895128040,StudioOuKitchenette,Rua Agissê,Jardim das Bandeiras,2600,3644,28,1,1,0,False,studio_1q,92.86
894929153,StudioOuKitchenette,Rua Amparo,Vila Prudente,1500,1813,35,1,1,0,False,studio_1q,42.86
894274842,StudioOuKitchenette,Rua Francisca Miquelina,Bela Vista,1944,2499,19,1,1,0,True,studio_1q,102.32
895102966,StudioOuKitchenette,Rua Frei Mont’alverne,Vila Aricanduva,1270,1319,43,1,1,0,False,studio_1q,29.53
895539146,StudioOuKitchenette,Rua Valério de Carvalho,Pinheiros,2900,3412,25,1,1,0,False,studio_1q,116.0
895593303,StudioOuKitchenette,Rua Engenheiro Bianor,Butantã,3800,4526,34,1,1,1,False,studio_1q,111.76
895606089,StudioOuKitchenette,Rua Visconde de Inhaúma,Vila da Saúde,2500,3296,26,1,1,0,True,studio_1q,96.15
892941289,StudioOuKitchenette,Praça Júlio Mesquita - República,Santa Efigênia,1370,1803,38,1,1,0,False,studio_1q,36.05
894058761,StudioOuKitchenette,Rua Doutor Nicolau de Sousa Queirós,Vila Mariana,3500,4491,28,1,1,0,True,studio_1q,125.0
894650499,StudioOuKitchenette,Rua Augusta,Consolação,2682,3276,22,1,1,0,True,studio_1q,121.91
894782571,StudioOuKitchenette,Rua Cláudio Soares,Pinheiros,2800,3408,26,1,1,0,False,studio_1q,107.69
893476702,StudioOuKitchenette,Rua Apiacás,Pompeia,2669,3564,25,1,1,0,True,studio_1q,106.76
894676518,StudioOuKitchenette,Rua Coronel Lisboa,Vila Mariana,2100,3275,22,1,1,0,True,studio_1q,95.45
894526332,StudioOuKitchenette,Avenida Ibirapuera,Indianópolis,2176,4244,28,1,1,1,True,studio_1q,77.71
894716744,StudioOuKitchenette,Avenida Afonso Mariano Fagundes,Vila da Saúde,2100,2724,30,1,1,0,False,studio_1q,70.0
893499689,StudioOuKitchenette,Rua Alves Guimarães,Pinheiros,5400,6172,25,1,1,0,True,studio_1q,216.0
894216125,StudioOuKitchenette,Alameda Eduardo Prado,Campos Elíseos,1550,2197,31,1,1,1,False,studio_1q,50.0
894562101,StudioOuKitchenette,Rua Aguiar de Barros,Bela Vista,3200,3613,16,1,1,0,True,studio_1q,200.0
894496190,StudioOuKitchenette,Rua Professor Doutor José Marques da Cruz,Jardim das Acacias,3500,4285,25,1,1,0,True,studio_1q,140.0
895491394,StudioOuKitchenette,Rua Antônio de Godói,República,2140,2691,40,1,1,0,True,studio_1q,53.5
895439027,StudioOuKitchenette,Rua Porangaba,Bosque da Saúde,2710,3015,32,1,1,0,False,studio_1q,84.69
895505732,StudioOuKitchenette,Rua João Ramalho,Perdizes,2900,3606,25,1,1,0,True,studio_1q,116.0
893314863,StudioOuKitchenette,Rua Álvaro de Carvalho,Centro Histórico de São Paulo,1990,2405,22,1,1,0,False,studio_1q,90.45
894743917,StudioOuKitchenette,Rua Bartira,Perdizes,3200,3975,25,1,1,0,True,studio_1q,128.0
894799299,StudioOuKitchenette,Viaduto Santa Generosa,Paraíso,2815,3757,22,1,1,0,True,studio_1q,127.95
895463322,StudioOuKitchenette,Rua Sebastião Gomes,Brooklin,4000,4454,25,1,1,0,True,studio_1q,160.0
895100692,StudioOuKitchenette,Rua Aurora,Santa Ifigênia,1600,2104,40,1,1,0,False,studio_1q,40.0
895453013,StudioOuKitchenette,Avenida Açocê,Indianópolis,5500,6318,30,1,1,0,False,studio_1q,183.33
894375664,StudioOuKitchenette,Rua Major Sertório,Vila Buarque,2850,3540,26,1,1,0,True,studio_1q,109.62
894688412,StudioOuKitchenette,Avenida Nove de Julho,Jardim Paulista,3000,3998,21,1,1,0,True,studio_1q,142.86
894737019,StudioOuKitchenette,Rua Alves Guimarães,Pinheiros,3400,4090,26,1,1,0,True,studio_1q,130.77
895515299,StudioOuKitchenette,Rua Stela Marina,Campo Belo,4000,4749,29,1,1,0,True,studio_1q,137.93
893234408,StudioOuKitchenette,Rua dos Estudantes,Sé,1830,2367,28,1,1,0,True,studio_1q,65.36
895551648,StudioOuKitchenette,Rua dos Pinheiros,Pinheiros,6332,7991,51,1,1,1,False,studio_1q,124.16
895317986,StudioOuKitchenette,Avenida Pavão,Moema,3049,3965,27,1,1,0,True,studio_1q,112.93
893929495,StudioOuKitchenette,Rua Manoel Cruz,Vila Ernesto,1500,1924,39,1,1,0,False,studio_1q,38.46
895609941,StudioOuKitchenette,Rua Cesário Galero,Tatuapé,2000,2468,28,1,1,0,False,studio_1q,71.43
894902858,StudioOuKitchenette,Rua Cabo Verde,Vila Olímpia,3750,4504,24,1,1,0,True,studio_1q,156.25
894992361,StudioOuKitchenette,Rua Cancioneiro de Évora,Santo Amaro,2600,3333,24,1,1,0,True,studio_1q,108.33
895461272,StudioOuKitchenette,Rua Galofre,Chácara Klabin,2970,4034,33,1,1,0,True,studio_1q,90.0
895626988,StudioOuKitchenette,Avenida Agami,Indianópolis,3100,4008,20,1,1,0,True,studio_1q,155.0
895445094,StudioOuKitchenette,Avenida Brigadeiro Luís Antônio,Jardim Paulista,2200,2984,25,1,1,0,True,studio_1q,88.0
895426954,StudioOuKitchenette,Rua Agostinho Cantu,Butantã,5100,7172,35,1,1,1,True,studio_1q,145.71
894665288,StudioOuKitchenette,Rua João Pais,Brooklin,2000,3261,35,1,1,0,False,studio_1q,57.14
894849561,StudioOuKitchenette,Rua Joaquim Guarani,Jardim das Acacias,2720,3497,26,1,1,0,True,studio_1q,104.62
895282286,StudioOuKitchenette,Avenida Santo Amaro,Santo Amaro,2200,2784,18,1,1,0,False,studio_1q,122.22
893917688,StudioOuKitchenette,Rua do Arouche,República,2000,2327,42,1,1,0,False,studio_1q,47.62
895315955,StudioOuKitchenette,Rua Líbero Badaró,Centro Histórico de São Paulo,1700,2233,38,1,1,0,True,studio_1q,44.74
893473533,StudioOuKitchenette,Rua Augusta,Consolação,2958,4009,40,1,1,1,True,studio_1q,73.95
895453718,StudioOuKitchenette,Rua Desembargador Eliseu Guilherme,Paraíso,2800,4108,28,1,1,0,True,studio_1q,100.0
895022077,StudioOuKitchenette,Rua Adolfo D8217ávila,Jardim Analia Franco,1660,1974,44,1,1,0,False,studio_1q,37.73
893997036,StudioOuKitchenette,Rua Bartolomeu de Gusmão,Vila Mariana,2350,3169,25,1,1,0,True,studio_1q,94.0
895317734,StudioOuKitchenette,Rua São Feliciano,Parque Sao Luis,2100,2262,40,1,1,0,False,studio_1q,52.5
894160309,StudioOuKitchenette,Rua Apiacás,Pompeia,2530,3512,31,1,1,0,True,studio_1q,81.61
895262322,StudioOuKitchenette,Avenida Jamaris,Planalto Paulista,4800,5669,26,1,1,0,True,studio_1q,184.62
895093532,StudioOuKitchenette,Viaduto Santa Generosa,Paraíso,3400,4565,22,1,1,0,True,studio_1q,154.55
895166100,StudioOuKitchenette,Avenida Nossa Senhora da Assunção,Vila Butantã,2000,2377,20,1,1,0,False,studio_1q,100.0
892927136,StudioOuKitchenette,Rua Doutor Augusto de Miranda,Vila Pompéia,3876,4771,42,1,1,1,True,studio_1q,92.29
895582691,StudioOuKitchenette,Rua Valdir Niemeyer,Pompeia,3850,4435,30,1,1,0,True,studio_1q,128.33
895338343,StudioOuKitchenette,Rua Doutor Artur Guimarães,Santana,3000,3674,45,1,1,0,False,studio_1q,66.67
895330284,StudioOuKitchenette,Rua Harmonia,Sumarezinho,2990,3606,25,1,1,0,True,studio_1q,119.6
893233314,StudioOuKitchenette,Rua Maria Carolina,Pinheiros,3700,4075,24,1,1,1,True,studio_1q,154.17
894132759,StudioOuKitchenette,Rua Janguruçu,Mooca,1800,2119,34,1,1,0,False,studio_1q,52.94
895582294,StudioOuKitchenette,Rua Sena Madureira,Vila Clementino,3050,3671,30,1,1,0,True,studio_1q,101.67
895411446,StudioOuKitchenette,Rua Valério de Carvalho,Pinheiros,2917,3511,24,1,1,0,False,studio_1q,121.54
895047232,StudioOuKitchenette,Rua São Francisco de Assis,Vila Mangalot,963,1271,16,1,1,0,False,studio_1q,60.19
895591599,StudioOuKitchenette,Alameda Raja Gabaglia,Vila Olímpia,4000,4698,24,1,1,0,True,studio_1q,166.67
893744397,StudioOuKitchenette,Rua Safira,Aclimação,2750,4205,40,1,1,1,True,studio_1q,68.75
894828717,StudioOuKitchenette,Rua Pamplona,Jardim Paulista,3700,4661,27,1,1,0,True,studio_1q,137.04
894956746,StudioOuKitchenette,Rua Barão de Vallim,Campo Belo,1880,2452,30,1,1,0,True,studio_1q,62.67
895350550,StudioOuKitchenette,Rua Pelotas,Vila Mariana,1700,2566,18,1,1,0,True,studio_1q,94.44
893674810,StudioOuKitchenette,Rua Santa Madalena,Liberdade,1620,1682,35,1,1,0,False,studio_1q,46.29
895190002,StudioOuKitchenette,Rua Coronel Artur de Paula Ferreira,Vila Nova Conceição,3000,4126,31,1,1,0,True,studio_1q,96.77
895243450,StudioOuKitchenette,Rua Casa do Ator,Vila Olímpia,4800,5587,24,1,1,0,True,studio_1q,200.0
894734828,StudioOuKitchenette,Rua Augusto Farina,Jardim Bonfiglioli,1487,1594,43,1,1,0,False,studio_1q,34.58
894285775,StudioOuKitchenette,Rua Jorge Rizzo,Pinheiros,3200,3739,24,1,1,0,True,studio_1q,133.33
895157633,StudioOuKitchenette,Rua Cristiano Viana,Cerqueira César,3190,3713,25,1,1,0,True,studio_1q,127.6
894766885,StudioOuKitchenette,Rua Francisco de Almeida Leite,Jardim Jaragua (sao Domingos),1200,1502,40,1,1,0,False,studio_1q,30.0
895268069,StudioOuKitchenette,Rua Doutor Cesário Mota Júnior,Vila Buarque,2310,2923,30,1,1,0,True,studio_1q,77.0
895438180,StudioOuKitchenette,Rua Alméria,Vila Granada,1545,1986,34,1,1,0,False,studio_1q,45.44
895580153,StudioOuKitchenette,Rua Bento Freitas,República,2420,3330,28,1,1,0,True,studio_1q,86.43
894871188,StudioOuKitchenette,Rua Girassol,Vila Madalena,2537,3341,30,1,1,0,False,studio_1q,84.57
894085763,StudioOuKitchenette,Rua Doutor Cesário Mota Júnior,Vila Buarque,1600,2093,29,1,1,0,False,studio_1q,55.17
895243361,StudioOuKitchenette,Rua Visconde de Guaratiba,Ipiranga,1880,2552,25,1,1,0,False,studio_1q,75.2
894432991,StudioOuKitchenette,Rua Manoel Dutra,Bela Vista,1562,2241,19,1,1,0,False,studio_1q,82.21
895611749,StudioOuKitchenette,Avenida Pompéia,Pompeia,4400,5153,25,1,1,0,True,studio_1q,176.0
894766709,StudioOuKitchenette,Rua Cardeal Arcoverde,Pinheiros,2900,3612,24,1,1,0,True,studio_1q,120.83
894004135,StudioOuKitchenette,Avenida Professor Ascendino Reis,Vila Clementino,2490,3216,26,1,1,0,False,studio_1q,95.77
894972765,StudioOuKitchenette,Rua Maestro Cardim,Bela Vista,3450,3733,12,1,1,0,True,studio_1q,287.5
895609095,StudioOuKitchenette,Rua Américo de Campos,Liberdade,3500,4035,29,1,1,0,True,studio_1q,120.69
892908999,StudioOuKitchenette,Rua Tucuna,Perdizes,2333,2424,17,1,1,0,True,studio_1q,137.24
895389597,StudioOuKitchenette,Rua Raul Saddi,Butantã,2590,2970,24,1,1,0,False,studio_1q,107.92
894734906,StudioOuKitchenette,Rua Doutor Penaforte Mendes,Bela Vista,3000,3902,30,1,1,1,True,studio_1q,100.0
894583073,StudioOuKitchenette,Rua Doutor Augusto de Miranda,Pompeia,3517,4435,32,1,1,1,True,studio_1q,109.91
893931201,StudioOuKitchenette,Rua Humberto I,Vila Mariana,2848,3418,17,1,1,0,True,studio_1q,167.53
895578441,StudioOuKitchenette,Rua Ministro Gabriel de Rezende Passos,Indianópolis,5500,6727,30,1,1,0,True,studio_1q,183.33
895549275,StudioOuKitchenette,Rua Bento Freitas,República,2280,3098,27,1,1,0,True,studio_1q,84.44
895551659,StudioOuKitchenette,Rua dos Pinheiros,Pinheiros,6217,7689,44,1,1,1,False,studio_1q,141.3
895535172,StudioOuKitchenette,Rua José Manuel da Fonseca Júnior,Vila Matilde,1060,1668,27,1,1,0,False,studio_1q,39.26
894870029,StudioOuKitchenette,Rua Professor Doutor José Marques da Cruz,Jardim das Acacias,3499,4364,29,1,1,1,True,studio_1q,120.66
895255409,StudioOuKitchenette,Rua Florêncio de Abreu,Centro Histórico de São Paulo,1880,2452,23,1,1,0,False,studio_1q,81.74
894846189,StudioOuKitchenette,Avenida da Liberdade,Liberdade,3328,3907,27,1,1,0,True,studio_1q,123.26
895262346,StudioOuKitchenette,Rua Anhanguera,Barra Funda,1250,1718,16,1,1,0,True,studio_1q,78.12
895089361,StudioOuKitchenette,Rua Uru,Jardim Paulistano (zona Norte),1230,1336,44,1,1,0,False,studio_1q,27.95
895471972,StudioOuKitchenette,Rua Jupuruchita,Alto da Mooca,1830,2402,28,1,1,0,True,studio_1q,65.36
894378651,StudioOuKitchenette,Rua Benedito Branco de Abreu,Jardim das Vertentes,2000,2377,22,1,1,0,True,studio_1q,90.91
893378176,StudioOuKitchenette,Rua Pereira do Lago,Vila Gomes,1100,1339,12,1,1,0,True,studio_1q,91.67
895377087,StudioOuKitchenette,Rua Mariano Procópio,Ipiranga,2600,3233,30,1,1,0,True,studio_1q,86.67
895642612,StudioOuKitchenette,Rua Miragaia,Butantã,3050,3787,25,1,1,0,True,studio_1q,122.0
895211719,StudioOuKitchenette,Avenida Armando Ferrentini,Paraíso,1980,2720,23,1,1,0,False,studio_1q,86.09
895583152,StudioOuKitchenette,Rua Lisboa,Pinheiros,3980,4917,33,1,1,1,True,studio_1q,120.61
895160289,StudioOuKitchenette,Largo do Arouche,República,2340,2800,27,1,1,0,False,studio_1q,86.67
895588264,StudioOuKitchenette,Rua Doutor João Clímaco Pereira,Itaim Bibi,3900,5391,37,1,1,1,True,studio_1q,105.41
894365898,StudioOuKitchenette,Rua Cardeal Arcoverde,Pinheiros,2590,3090,25,1,1,0,True,studio_1q,103.6
894662986,StudioOuKitchenette,Rua Espumoso,Vila Gomes Cardim,2250,2672,30,1,1,0,True,studio_1q,75.0
895311658,StudioOuKitchenette,Rua Visconde de Guaratiba,Ipiranga,2000,2518,25,1,1,0,False,studio_1q,80.0
893475847,StudioOuKitchenette,Avenida Ipiranga,República,2650,3280,26,1,1,0,True,studio_1q,101.92
895618908,StudioOuKitchenette,Rua Capote Valente,Pinheiros,5800,7438,47,1,1,1,True,studio_1q,123.4
895315962,StudioOuKitchenette,Rua Líbero Badaró,Centro Histórico de São Paulo,1800,2336,30,1,1,0,True,studio_1q,60.0
894702360,StudioOuKitchenette,Rua Madre Cabrini,Vila Mariana,2913,3637,22,1,1,0,True,studio_1q,132.41
895281748,StudioOuKitchenette,Rua Jaboticabal,Vila Oratorio,1250,1448,30,1,1,0,False,studio_1q,41.67
893387594,StudioOuKitchenette,Rua Francisca Miquelina,Bela Vista,2000,2976,31,1,1,0,False,studio_1q,64.52
895204473,StudioOuKitchenette,Rua Harmonia,Sumarezinho,4500,5282,24,1,1,0,False,studio_1q,187.5
895524122,StudioOuKitchenette,Rua Doutor Bacelar,Vila Clementino,4500,5255,26,1,1,1,False,studio_1q,173.08
895528073,StudioOuKitchenette,Alameda Campinas,Jardim Paulista,2580,4044,35,1,1,1,True,studio_1q,73.71
895073160,StudioOuKitchenette,Avenida Pompéia,Pompeia,3780,4495,27,1,1,0,True,studio_1q,140.0
895445924,StudioOuKitchenette,Rua Carolina Soares,Vila Diva,1500,1728,24,1,1,0,False,studio_1q,62.5
895434120,StudioOuKitchenette,Rua Doutor Ivo Define Frasca,Vila Olímpia,4300,5049,30,1,1,1,True,studio_1q,143.33
895525410,StudioOuKitchenette,Rua Doutor Tomás Alves,Vila Mariana,2200,3351,25,1,1,0,True,studio_1q,88.0
894227289,StudioOuKitchenette,Rua Dona Rosa Iório,Vila Iório,500,519,20,1,1,0,False,studio_1q,25.0
892909009,StudioOuKitchenette,Rua Tucuna,Perdizes,2250,2338,13,1,1,0,True,studio_1q,173.08
893552309,StudioOuKitchenette,Rua Oscar Freire,Pinheiros,3400,4255,19,1,1,0,True,studio_1q,178.95
894947983,StudioOuKitchenette,Avenida Morumbi,Vila Cordeiro,2240,4410,32,1,1,0,False,studio_1q,70.0
895506253,StudioOuKitchenette,Avenida Nazaré,Ipiranga,3100,4145,40,1,1,1,False,studio_1q,77.5
895112255,StudioOuKitchenette,Rua Domingos de Morais,Vila Mariana,3000,5166,25,1,1,0,False,studio_1q,120.0
895138820,StudioOuKitchenette,Rua Álvaro de Carvalho,Centro Histórico de São Paulo,2040,2868,29,1,1,1,False,studio_1q,70.34
895150028,StudioOuKitchenette,Avenida dos Imarés,Indianópolis,2530,3498,22,1,1,0,False,studio_1q,115.0
895134205,StudioOuKitchenette,Rua Afonso Braz,Vila Nova Conceição,4200,5278,26,1,1,0,True,studio_1q,161.54
895047804,StudioOuKitchenette,Rua Godói Colaço,Vila Cordeiro,2640,3192,24,1,1,0,True,studio_1q,110.0
894352516,StudioOuKitchenette,Rua Vargem Grande,Tatuapé,2600,3195,26,1,1,0,True,studio_1q,100.0
895125170,StudioOuKitchenette,Rua Bela Cintra,Bairro da Liberdade,4800,8568,56,1,1,0,True,studio_1q,85.71
894652299,StudioOuKitchenette,Rua Nova York,Brooklin Paulista,4630,5496,42,1,1,1,True,studio_1q,110.24
895215324,StudioOuKitchenette,Rua Catipará,Itaim Bibi,3250,4176,30,1,1,0,False,studio_1q,108.33
894409856,StudioOuKitchenette,Rua Joaquim Guarani,Jardim das Acácias,3500,4385,36,1,1,0,True,studio_1q,97.22
895125169,StudioOuKitchenette,Rua Bela Cintra,Bairro da Liberdade,2700,6387,28,1,1,0,True,studio_1q,96.43
892994822,StudioOuKitchenette,Rua Genebra,Bela Vista,2150,2803,25,1,1,0,False,studio_1q,86.0
895116534,StudioOuKitchenette,Avenida dos Imarés,Indianópolis,2002,2772,19,1,1,0,False,studio_1q,105.37
895022340,StudioOuKitchenette,Avenida das Carinás,Indianópolis,2790,3655,25,1,1,0,True,studio_1q,111.6
895147228,StudioOuKitchenette,Rua Coronel Lisboa,Vila Mariana,3000,3786,24,1,1,0,True,studio_1q,125.0
894972173,StudioOuKitchenette,Rua Serra de Juréa,Tatuapé,2128,4942,28,1,1,1,False,studio_1q,76.0
895095908,StudioOuKitchenette,Avenida da Liberdade,Liberdade,3200,3753,27,1,1,0,True,studio_1q,118.52
895112348,StudioOuKitchenette,Avenida Rio Branco,Campos Elíseos,2500,3821,35,1,1,1,True,studio_1q,71.43
894860545,StudioOuKitchenette,Rua Bartolomeu de Gusmão,Vila Mariana,3500,4193,25,1,1,0,True,studio_1q,140.0
895136927,StudioOuKitchenette,Rua Domingos de Morais,Vila Mariana,3000,6366,25,1,1,0,False,studio_1q,120.0
895115894,StudioOuKitchenette,Rua Alves Guimarães,Pinheiros,5500,6462,35,1,1,0,True,studio_1q,157.14
895202050,StudioOuKitchenette,Rua Fiandeiras,Itaim Bibi,7350,11072,60,1,1,2,True,studio_1q,122.5
893251124,StudioOuKitchenette,Rua Sebastião Pereira,Vila Buarque,1200,1829,30,1,1,0,False,studio_1q,40.0
894883599,StudioOuKitchenette,Avenida dos Imarés,Indianópolis,2500,3466,25,1,1,0,True,studio_1q,100.0
895180529,StudioOuKitchenette,Rua das Palmeiras,Campos Elíseos,2400,3568,33,1,1,0,True,studio_1q,72.73
894547466,StudioOuKitchenette,Rua Pacobá,Cidade Jardim,3500,4120,24,1,1,0,True,studio_1q,145.83
893983396,StudioOuKitchenette,Avenida Jabaquara,Mirandópolis,3300,4027,31,1,1,0,True,studio_1q,106.45
895180884,StudioOuKitchenette,Rua Apinajés,Pompeia,1912,2581,25,1,1,0,False,studio_1q,76.48
895191357,StudioOuKitchenette,Rua Eleutério,Brooklin,3000,3658,25,1,1,0,True,studio_1q,120.0
895600363,StudioOuKitchenette,Rua João Teixeira da Silva,Vila Invernada,1800,2068,29,1,1,0,False,studio_1q,62.07
894439365,StudioOuKitchenette,Rua Pamplona,Jardim Paulista,4000,5297,32,1,1,0,True,studio_1q,125.0
893078142,StudioOuKitchenette,Rua Tabatinguera,Sé,1540,2053,23,1,1,0,False,studio_1q,66.96
895477283,StudioOuKitchenette,Rua Bianchi Bertoldi,Pinheiros,4900,5089,26,1,1,0,True,studio_1q,188.46
895291155,StudioOuKitchenette,Avenida Professor Francisco Morato,Butantã,2530,3053,32,1,1,0,False,studio_1q,79.06
895477224,StudioOuKitchenette,Praça Américo Jacomino,Vila Madalena,2850,3720,25,1,1,0,True,studio_1q,114.0
895524760,StudioOuKitchenette,Rua Coronel Conrado Siqueira Campos,Jardim das Acacias,3200,3865,25,1,1,0,True,studio_1q,128.0
895490058,StudioOuKitchenette,Rua Doutor Antônio Bento,Santo Amaro,3270,3844,25,1,1,0,True,studio_1q,130.8
894710399,StudioOuKitchenette,Avenida Armando Ferrentini,Paraíso,2250,2935,21,1,1,0,False,studio_1q,107.14
895449256,StudioOuKitchenette,Rua Trípoli,Vila Leopoldina,2430,3068,24,1,1,0,False,studio_1q,101.25
895465734,StudioOuKitchenette,Rua Apinajés,Perdizes,2800,4925,60,1,1,1,True,studio_1q,46.67
895488368,StudioOuKitchenette,Rua Alvorada,Vila Olímpia,3200,3907,25,1,1,0,True,studio_1q,128.0
894592419,StudioOuKitchenette,Rua Valdir Niemeyer,Sumaré,3150,3821,30,1,1,0,True,studio_1q,105.0
895308620,StudioOuKitchenette,Avenida Rubem Berta,Indianópolis,3200,4221,21,1,1,0,False,studio_1q,152.38
895468768,StudioOuKitchenette,Rua Barão de Tatuí,Vila Buarque,2530,3720,37,1,1,1,True,studio_1q,68.38
895488197,StudioOuKitchenette,Rua Alvorada,Vila Olímpia,3200,3907,24,1,1,0,True,studio_1q,133.33
895461553,StudioOuKitchenette,Rua Dona Brígida,Vila Mariana,1940,2657,24,1,1,0,False,studio_1q,80.83
895459131,StudioOuKitchenette,Avenida São João,Republica,1460,2116,34,1,1,0,False,studio_1q,42.94
895451859,StudioOuKitchenette,Rua Senador Milton Campos,Santo Amaro,2040,2619,21,1,1,0,False,studio_1q,97.14
895444166,StudioOuKitchenette,Avenida Indianópolis,Indianópolis,5500,6801,44,1,1,1,False,studio_1q,125.0
893216835,StudioOuKitchenette,Largo do Arouche,Santa Efigênia,1239,1935,30,1,1,0,False,studio_1q,41.3
895460196,StudioOuKitchenette,Rua Joaquim Marra,Vila Matilde,2080,2770,28,1,1,0,False,studio_1q,74.29
894496318,StudioOuKitchenette,Rua Professor Doutor José Marques da Cruz,Jardim das Acacias,3500,4335,25,1,1,0,True,studio_1q,140.0
895339160,StudioOuKitchenette,Rua Vargem Grande,Tatuapé,3000,3557,31,1,1,0,False,studio_1q,96.77
894729873,StudioOuKitchenette,Rua Jesuíno Pascoal,Santa Cecilia,1522,2358,37,1,1,0,False,studio_1q,41.14
894514237,StudioOuKitchenette,Rua Bem Vinda Apparecida de Abreu Leme,Santana,2000,2283,27,1,1,0,False,studio_1q,74.07
895471087,StudioOuKitchenette,Rua Professor Doutor José Marques da Cruz,Jardim das Acacias,2550,3444,30,1,1,0,True,studio_1q,85.0
895481053,StudioOuKitchenette,Rua Alvorada,Vila Olímpia,3000,3614,24,1,1,0,False,studio_1q,125.0
895470593,StudioOuKitchenette,Rua Dona Leopoldina,Alto do Ipiranga,2400,3179,20,1,1,0,True,studio_1q,120.0
895474772,StudioOuKitchenette,Rua Castro Alves,Aclimação,2000,2731,32,1,1,0,True,studio_1q,62.5
895522499,StudioOuKitchenette,Rua Hipódromo,Mooca,4000,4621,29,1,1,0,True,studio_1q,137.93
894671408,StudioOuKitchenette,Rua Dona Leopoldina,Alto do Ipiranga,2401,3269,21,1,1,0,True,studio_1q,114.33
895120041,StudioOuKitchenette,Avenida Ipiranga,República,2496,3178,49,1,1,0,True,studio_1q,50.94
895303559,StudioOuKitchenette,Rua Carneiro da Cunha,Vila da Saúde,3000,3592,25,1,1,0,False,studio_1q,120.0
893293574,StudioOuKitchenette,Rua Nicolau Barreto,Vila Cordeiro,4500,5623,49,1,1,1,True,studio_1q,91.84
893056139,StudioOuKitchenette,Largo do Arouche,Centro,2450,3193,32,1,1,0,True,studio_1q,76.56
895358293,StudioOuKitchenette,Rua Fagundes,Liberdade,2800,3800,24,1,1,0,False,studio_1q,116.67
895321531,StudioOuKitchenette,Rua Doutor Jesuíno Maciel,Brooklin,2890,3885,24,1,1,0,False,studio_1q,120.42
895335147,StudioOuKitchenette,Rua Caiubí,Perdizes,2360,3151,26,1,1,0,True,studio_1q,90.77
895293009,StudioOuKitchenette,Rua Barata Ribeiro,Bela Vista,2176,3413,22,1,1,0,True,studio_1q,98.91
893456376,StudioOuKitchenette,Rua Torres da Barra,Água Branca,1550,2010,30,1,1,0,False,studio_1q,51.67
895317243,StudioOuKitchenette,Rua Vargem Grande,Tatuapé,2350,3056,30,1,1,0,True,studio_1q,78.33
895341627,StudioOuKitchenette,Avenida Alcântara Machado,Brás,1400,1749,24,1,1,0,False,studio_1q,58.33
895351929,StudioOuKitchenette,Rua Galileu,Jardim Aeroporto,2160,2660,40,1,1,0,False,studio_1q,54.0
895311274,StudioOuKitchenette,Rua das Sempre-vivas,Jardim das Acacias,2570,3345,22,1,1,0,True,studio_1q,116.82
895338840,StudioOuKitchenette,Alameda dos Jurupis,Moema,10000,10677,28,1,1,0,True,studio_1q,357.14
895342845,StudioOuKitchenette,Rua Guarará,Jardim Paulista,4600,6516,37,1,1,1,False,studio_1q,124.32
