id,type,address,neighbourhood,regionName,city,rent,totalCost,iptuPlusCondominium,salePrice,area,bedrooms,bathrooms,suites,parkingSpaces,isFurnished,forRent,forSale,isPrimaryMarket,visitStatus,listingTags,activeSpecialConditions,amenities,installations,categories,shortRentDescription,coverImage,segment,rentPerSqm,scraped_at
895291155,StudioOuKitchenette,Avenida Professor Francisco Morato,Butantã,Butantã,São Paulo,2500,3396,800,470000.0,32,1,1,1,0,False,True,True,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""VARANDA"", ""RUA_SILENCIOSA"", ""COZINHA_AMERICANA"", ""SOL_DA_MANHA"", ""SOL_DA_TARDE"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""PISCINA"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""PISO_TATIL""]",[],,original895291155-746.0902614384423IMG9719.jpg,studio_1q,78.12,2026-05-05 13:18:59
895116534,StudioOuKitchenette,Avenida dos Imarés,Indianópolis,Moema,São Paulo,2002,2772,693,335280.0,19,1,1,1,0,False,True,True,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""SOL_DA_MANHA"", ""LUMINOSIDADE_NATURAL"", ""SOL_DA_TARDE"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO""]",[],"Kitnet para aluguel com varanda, 1 suíte. Ideal para quem busca praticidades.",original895116534-546.5215182092725IMG8575.jpg,studio_1q,105.37,2026-05-05 13:18:59
894562101,StudioOuKitchenette,Rua Aguiar de Barros,Bela Vista,Bela Vista,São Paulo,3200,3613,290,310000.0,16,1,1,0,0,True,True,True,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""COOKTOP"", ""COZINHA_AMERICANA"", ""MICROONDAS"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""CAMA_DE_CASAL"", ""UTENSILIOS_DE_COZINHA"", ""CHUVEIRO_A_GAS"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""PISCINA"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO""]",[],Kitnet mobiliada para alugar na Bela Vista com academia no condomínio e 1 quarto.,894562101-828.09524994862318621014.jpg,studio_1q,200.0,2026-05-05 13:18:59
894775925,StudioOuKitchenette,Rua Washington Luís,Centro Histórico de São Paulo,Centro,São Paulo,1790,2507,648,0.0,22,1,1,0,0,True,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""COOKTOP"", ""COZINHA_AMERICANA"", ""MICROONDAS"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""FOGAO_INCLUSO"", ""CAMA_DE_CASAL"", ""UTENSILIOS_DE_COZINHA"", ""CHUVEIRO_A_GAS"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""MESAS_E_CADEIRAS_DE_JANTAR""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""CHURRASQUEIRA"", ""PISCINA"", ""PERTO_DE_METRO_OU_TREM"", ""SAUNA"", ""RAMPAS_DE_ACESSO""]",[],Alugar kitnet mobiliada com varanda e academia no condomínio. 1 quarto.,894775925-215.07895512047415MG1361.jpg,studio_1q,81.36,2026-05-05 13:18:59
895150178,StudioOuKitchenette,Avenida dos Imarés,Indianópolis,Moema,São Paulo,2530,3321,693,401880.0,22,1,1,0,0,False,True,True,False,ACCEPT_NEW,[],"[""Exclusivity"", ""Negotiated""]","[""VISTA_LIVRE"", ""COOKTOP"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""MESAS_E_CADEIRAS_DE_ESCRITORIO"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""SOL_DA_TARDE"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO""]",[],"Kitnet para aluguel, 1 quarto, aceita pets.",original895150178-96.47081409482972IMG9103.jpg,studio_1q,115.0,2026-05-05 13:18:59
895251868,StudioOuKitchenette,Alameda Raja Gabaglia,Vila Olímpia,Vila Olímpia,São Paulo,5500,6096,384,0.0,27,1,1,0,0,True,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""COOKTOP"", ""MESAS_E_CADEIRAS_DE_ESCRITORIO"", ""MICROONDAS"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""FOGAO_INCLUSO"", ""CAMA_DE_CASAL"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""SOFA"", ""GELADEIRA_INCLUSO"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""LAVANDERIA_NO_PREDIO"", ""PISCINA"", ""PLAYGROUND"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""PISO_TATIL""]",[],"Kitnet mobiliada para alugar na Vila Olímpia, com piscina no condomínio.",original895251868-179.966413544415920260120145217.jpg,studio_1q,203.7,2026-05-05 13:18:59
894591019,StudioOuKitchenette,Rua Rego Freitas,República,Santa Cecília,São Paulo,2100,2667,486,490000.0,28,1,1,1,0,False,True,True,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""VARANDA"", ""COZINHA_AMERICANA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""BOX"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""SOL_DA_TARDE"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO""]",[],"Alugar studio na República, 1 quarto.",894591019-996.664099803049MG6810.JPG,studio_1q,75.0,2026-05-05 13:18:59
895322003,StudioOuKitchenette,Rua Alvorada,Vila Olímpia,Vila Olímpia,São Paulo,6500,7481,730,0.0,28,1,1,0,0,True,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""COOKTOP"", ""ARMARIOS_NOS_BANHEIROS"", ""MICROONDAS"", ""COZINHA_AMERICANA"", ""AR_CONDICIONADO"", ""BOX"", ""CAMA_DE_CASAL"", ""SOL_DA_TARDE"", ""UTENSILIOS_DE_COZINHA"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""RUA_SILENCIOSA"", ""GELADEIRA_INCLUSO"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""CHUVEIRO_ELETRICO"", ""MESAS_E_CADEIRAS_DE_JANTAR"", ""TELEVISAO""]","[""CORRIMAO"", ""ACADEMIA"", ""LAVANDERIA_NO_PREDIO"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""RAMPAS_DE_ACESSO""]",[],"Kitnet mobiliada para alugar na Vila Olímpia, 1 quarto.",original895322003-59.52278058767002IMG7184.jpg,studio_1q,232.14,2026-05-05 13:18:59
894515822,StudioOuKitchenette,Avenida Duque de Caxias,Campos Elíseos,Centro,São Paulo,1275,1749,424,0.0,44,1,1,0,0,False,True,False,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""COOKTOP"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""SOL_DA_TARDE"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE""]","[""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO""]",[],Studio para alugar em Campos Elíseos com 1 quarto funcional. Excelente opção de aluguel na região!,894515822-704.7901615069053MG8460.JPG,studio_1q,28.98,2026-05-05 13:18:59
895384826,StudioOuKitchenette,Rua Catequese,Butantã,Butantã,São Paulo,3300,4111,684,560000.0,25,1,1,0,0,False,True,True,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""AREA_VERDE"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""PISCINA"", ""SALAO_DE_JOGOS"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""CORRIMAO"", ""ACADEMIA"", ""PLAYGROUND""]",[],"Kitnet para alugar no Butantã com varanda, 1 quarto e piscina no condomínio.",original895384826-994.51818643900118042026IMG0064COPIMG0064.jpg,studio_1q,132.0,2026-05-05 13:18:59
894877820,StudioOuKitchenette,Rua Cardeal Arcoverde,Pinheiros,Pinheiros,São Paulo,4000,4904,750,0.0,27,1,1,0,0,True,True,False,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""COOKTOP"", ""MAQUINA_DE_LAVAR"", ""COZINHA_AMERICANA"", ""MICROONDAS"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""CAMA_DE_CASAL"", ""SOL_DA_TARDE"", ""UTENSILIOS_DE_COZINHA"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""SOFA"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""MESAS_E_CADEIRAS_DE_JANTAR"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""CHURRASQUEIRA"", ""PISCINA"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""PISO_TATIL""]",[],,894877820-492.68628621457276DSCF4512EnhancedNRcopy.jpg,studio_1q,148.15,2026-05-05 13:18:59
895122879,StudioOuKitchenette,Rua Antônio Camardo,Vila Gomes Cardim,Tatuapé,São Paulo,5000,6218,1025,0.0,31,1,1,0,0,True,True,False,False,ACCEPT_NEW,[],[],"[""COOKTOP"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""CAMA_DE_CASAL"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""VARANDA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""LAVANDERIA_NO_PREDIO"", ""PISCINA"", ""SALAO_DE_JOGOS"", ""RAMPAS_DE_ACESSO"", ""PISO_TATIL""]",[],"Kitnet mobiliada com varanda, 1 quarto, aceita pets, para alugar.",original895122879-522.7848471059463IMG8688.jpg,studio_1q,161.29,2026-05-05 13:18:59
894894396,StudioOuKitchenette,Rua Maria Paula,Bela Vista,Bela Vista,São Paulo,1800,2269,400,0.0,37,1,1,0,0,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity"", ""Negotiated""]","[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""VARANDA"", ""RUA_SILENCIOSA"", ""COZINHA_AMERICANA"", ""SOL_DA_MANHA"", ""LUMINOSIDADE_NATURAL"", ""SOL_DA_TARDE"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO""]","[""CORRIMAO"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""PISO_TATIL""]",[],Kitnet para aluguel na Bela Vista com 1 quarto e varanda.,894894396-53.979382344292780001894894396788.215225761404DSC04711.jpg,studio_1q,48.65,2026-05-05 13:18:59
894990373,StudioOuKitchenette,Avenida dos Eucaliptos,Indianópolis,Moema,São Paulo,6500,7175,424,600000.0,30,1,1,0,0,True,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""COOKTOP"", ""COZINHA_AMERICANA"", ""MICROONDAS"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""CAMA_DE_CASAL"", ""UTENSILIOS_DE_COZINHA"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""VARANDA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""MESAS_E_CADEIRAS_DE_JANTAR"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""LAVANDERIA_NO_PREDIO"", ""PISCINA"", ""PERTO_DE_METRO_OU_TREM"", ""SAUNA"", ""PISO_TATIL""]",[],Kitnet mobiliada em Indianópolis para aluguel. Aceitam-se animais. 1 quarto.,894990373-911.2856334737543IMG2803.jpeg,studio_1q,216.67,2026-05-05 13:18:59
895185097,StudioOuKitchenette,Rua Butantã,Pinheiros,Pinheiros,São Paulo,2750,3256,400,2000000.0,25,1,1,1,0,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""MESAS_E_CADEIRAS_DE_ESCRITORIO"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""SOL_DA_TARDE"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""PISCINA"", ""PERTO_DE_METRO_OU_TREM"", ""PLAYGROUND"", ""SALAO_DE_JOGOS"", ""BRINQUEDOTECA""]",[],Kitnet para aluguel com varanda e piscina no condomínio. 1 quarto.,original895185097-4.600919567959161IMG5788.jpeg,studio_1q,110.0,2026-05-05 13:18:59
894875048,StudioOuKitchenette,Rua Machado de Assis,Vila Mariana,Vila Mariana,São Paulo,2958,3757,685,0.0,28,1,1,0,0,True,True,False,False,ACCEPT_NEW,[],[],"[""COOKTOP"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""MESAS_E_CADEIRAS_DE_ESCRITORIO"", ""COZINHA_AMERICANA"", ""MICROONDAS"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""CAMA_DE_CASAL"", ""AREA_DE_SERVICO"", ""UTENSILIOS_DE_COZINHA"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""SOFA"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""PISCINA"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO""]",[],,894875048-349.32735945305546IMG4128.jpeg,studio_1q,105.64,2026-05-05 13:18:59
894400604,StudioOuKitchenette,Rua Conselheiro Ramalho,Bela Vista,Bela Vista,São Paulo,2820,3445,516,352000.0,28,1,1,0,0,True,True,True,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""COOKTOP"", ""COZINHA_AMERICANA"", ""MICROONDAS"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""CAMA_DE_CASAL"", ""SOL_DA_TARDE"", ""CHUVEIRO_A_GAS"", ""VENTILADOR_DE_TETO"", ""SOFA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""MESAS_E_CADEIRAS_DE_JANTAR"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""LAVANDERIA_NO_PREDIO"", ""AREA_VERDE"", ""ACADEMIA"", ""PLAYGROUND"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA""]","[""SPECIAL""]","Studio mobiliado para alugar na Bela Vista, com 1 quarto.",894400604-990.718732617712817006041.jpg,studio_1q,100.71,2026-05-05 13:18:59
894972765,StudioOuKitchenette,Rua Maestro Cardim,Bela Vista,Bela Vista,São Paulo,3450,3733,150,0.0,12,1,1,0,0,True,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""COOKTOP"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""CAMA_DE_SOLTEIRO"", ""TANQUE"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""MESAS_E_CADEIRAS_DE_JANTAR"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""SALAO_DE_JOGOS"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""PISO_TATIL""]",[],"Studio mobiliado para aluguel na Bela Vista, 1 quarto.",original894972765-207.1719109939058722727531.jpg,studio_1q,287.5,2026-05-05 13:18:59
895180529,StudioOuKitchenette,Rua das Palmeiras,Campos Elíseos,Santa Cecília,São Paulo,2400,3568,1075,395000.0,33,1,1,0,0,True,True,True,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""COOKTOP"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""MESAS_E_CADEIRAS_DE_ESCRITORIO"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""CAMA_DE_CASAL"", ""SOL_DA_TARDE"", ""UTENSILIOS_DE_COZINHA"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""SOFA"", ""VARANDA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""MESAS_E_CADEIRAS_DE_JANTAR"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO""]",[],"Kitnet mobiliada com 1 quarto em Campos Elíseos, disponível para alugar.",original895180529-882.3019093059821MG3429.jpg,studio_1q,72.73,2026-05-05 13:18:59
895260077,StudioOuKitchenette,Rua Joaquim Floriano,Itaim Bibi,Itaim Bibi,São Paulo,6500,7701,950,615500.0,28,1,1,1,0,True,True,True,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""COOKTOP"", ""MESAS_E_CADEIRAS_DE_ESCRITORIO"", ""ARMARIOS_NOS_BANHEIROS"", ""MICROONDAS"", ""AR_CONDICIONADO"", ""BOX"", ""FOGAO_INCLUSO"", ""CAMA_DE_CASAL"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""SOFA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""PISCINA"", ""SALAO_DE_JOGOS"", ""RAMPAS_DE_ACESSO"", ""PISO_TATIL""]",[],Alugar kitnet mobiliada no Itaim Bibi com 1 quarto.,original895260077-908.85676210426720260120120019.jpg,studio_1q,232.14,2026-05-05 13:18:59
893370011,StudioOuKitchenette,Rua Alfredo Pujol,Santana,Santana,São Paulo,1500,1558,0,0.0,39,1,1,0,0,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO""]",[],[],"Studio para aluguel em Santana, 1 quarto.",893370011-926.335330318529IMG5992.JPG,studio_1q,38.46,2026-05-05 13:18:59
895073160,StudioOuKitchenette,Avenida Pompéia,Pompeia,Vila Pompéia,São Paulo,3900,4621,570,0.0,27,1,1,0,0,True,False,False,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""COOKTOP"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""MESAS_E_CADEIRAS_DE_ESCRITORIO"", ""MICROONDAS"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""FOGAO_INCLUSO"", ""CAMA_DE_CASAL"", ""SOL_DA_TARDE"", ""UTENSILIOS_DE_COZINHA"", ""SOFA"", ""VARANDA"", ""RUA_SILENCIOSA"", ""GELADEIRA_INCLUSO"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""MESAS_E_CADEIRAS_DE_JANTAR"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""AREA_VERDE"", ""PISCINA"", ""SALAO_DE_JOGOS"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""CORRIMAO"", ""ACADEMIA"", ""LAVANDERIA_NO_PREDIO"", ""PLAYGROUND"", ""PISO_TATIL""]",[],Studio mobiliado para aluguel na Pompeia com 1 quarto e varanda. Ideal para quem busca conforto e praticidades.,original895073160-529.15230118463861000449326.jpg,studio_1q,144.44,2026-05-05 13:18:59
893065819,StudioOuKitchenette,Rua Conselheiro Furtado,Liberdade,Liberdade,São Paulo,2230,2794,478,0.0,25,1,1,0,0,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""ACESSO_SEM_DEGRAUS"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""ARMARIOS_NA_COZINHA"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""CHUVEIRO_ELETRICO"", ""COOKTOP"", ""CORTINAS_DECORATIVAS"", ""ENERGIA"", ""ESPELHO_NO_BANHEIRO"", ""GELADEIRA_INCLUSO"", ""LUMINOSIDADE_NATURAL"", ""MICROONDAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""RUA_SILENCIOSA"", ""SOL_DA_MANHA"", ""TOMADAS_NOVAS"", ""UTENSILIOS_DE_COZINHA"", ""VISTA_LIVRE""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""CHURRASQUEIRA"", ""ESPACO_GOURMET_NA_AREA_COMUM"", ""PERTO_DE_METRO_OU_TREM""]",[],,893065819-143.7901339801757WhatsAppImage20200504at15.08.18.jpg,studio_1q,89.2,2026-05-05 13:18:59
