id,type,address,neighbourhood,regionName,city,rent,totalCost,iptuPlusCondominium,salePrice,area,bedrooms,bathrooms,suites,parkingSpaces,isFurnished,forRent,forSale,isPrimaryMarket,visitStatus,listingTags,activeSpecialConditions,amenities,installations,categories,shortRentDescription,coverImage,rentPerSqm,scraped_at
895118596,Apartamento,Rua Lefosse,Vila Rio Branco,Jardim Anália Franco,São Paulo,2200,3019,735,320000.0,51,2,1,0,1,False,False,True,False,ACCEPT_NEW,[],[],"[""CHURRASQUEIRA"", ""VARANDA"", ""ARMARIOS_NOS_BANHEIROS"", ""QUINTAL"", ""AR_CONDICIONADO"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""ARMARIOS_NA_COZINHA"", ""AREA_DE_SERVICO"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""AREA_VERDE"", ""CHURRASQUEIRA"", ""QUADRA_ESPORTIVA"", ""PLAYGROUND"", ""SALAO_DE_JOGOS"", ""RAMPAS_DE_ACESSO""]",[],"Aluguel de apartamento com 2 quartos, academia, churrasqueira e aceita pets.",original895118596-909.63304279007995202aa3d-ac80-4d17-8ba9-add096ff97a6-LEAD3P-d513b7d4-e0a3-4ff0-8347-c6267dd0e5db.jpeg,43.14,2026-05-05 10:56:20
892882649,Apartamento,Rua Doutor Chibata Miyakoshi,Paraíso do Morumbi,Panamby,São Paulo,3060,4551,1373,0.0,70,2,1,1,3,False,True,False,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""MESAS_E_CADEIRAS_DE_ESCRITORIO"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""FOGAO_INCLUSO"", ""CHUVEIRO_A_GAS"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""CLOSET"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""AREA_VERDE"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""GAS_ENCANADO"", ""PISCINA"", ""ESPACO_GOURMET_NA_AREA_COMUM"", ""PLAYGROUND"", ""SAUNA""]",[],Apartamento para aluguel no Paraíso do Morumbi com varanda e piscina no condomínio.,892882649-670.9502196613688apto1de47.jpg,43.71,2026-05-05 10:56:20
895376883,Apartamento,Rua Artur de Azevedo,Cerqueira César,Pinheiros,São Paulo,4200,6293,1931,0.0,55,2,1,0,1,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""VARANDA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""PISO_TATIL""]",[],Apartamento para alugar com 2 quartos.,original895376883-508.5088318443497DSCF0495copy.jpg,76.36,2026-05-05 10:56:20
893822888,Apartamento,Rua Deputado João Sussumu Hirata,Vila Andrade,Panamby,São Paulo,4004,6130,1972,750000.0,72,2,2,1,2,True,True,False,False,ACCEPT_NEW,[],[],"[""FECHADURA_ELETRONICA"", ""CHURRASQUEIRA"", ""JANELA_ANTI_RUIDO"", ""CORTINAS_BLACK_OUT"", ""ESPELHO_NO_BANHEIRO"", ""MICROONDAS"", ""VARAL_DE_ROUPAS"", ""QUARTO_EXTRA_REVERSIVEL"", ""FOGAO_INCLUSO"", ""CAMA_DE_CASAL"", ""AREA_DE_SERVICO"", ""CAMA_DE_SOLTEIRO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""ENERGIA"", ""VARANDA"", ""RUA_SILENCIOSA"", ""GELADEIRA_INCLUSO"", ""ACESSO_SEM_DEGRAUS"", ""TELEVISAO"", ""QUARTO_DE_SERVICO"", ""MESAS_E_CADEIRAS_DE_JANTAR"", ""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""MAQUINA_DE_LAVAR"", ""TOMADAS_NOVAS"", ""ARMARIOS_NOS_BANHEIROS"", ""COZINHA_AMERICANA"", ""BOX"", ""CHUVEIRO_A_GAS"", ""CORTINAS_DECORATIVAS"", ""SOFA"", ""PISCINA_PRIVATIVA"", ""REDE_DE_PROTECAO"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""BANHEIRO_DE_SERVICO"", ""ARMARIOS_NA_COZINHA"", ""CHUVEIRO_ELETRICO"", ""VARANDA_GOURMET""]","[""SALAO_DE_FESTAS"", ""AREA_VERDE"", ""QUADRA_ESPORTIVA"", ""GAS_ENCANADO"", ""PISCINA"", ""ESPACO_GOURMET_NA_AREA_COMUM"", ""SALAO_DE_JOGOS"", ""SAUNA"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""CORRIMAO"", ""ACADEMIA"", ""PLAYGROUND""]",[],"Alugar apartamento mobiliado na Vila Andrade: 2 quartos, 1 suíte, varanda gourmet.",893822888-889.7632681826267DSC7276.jpg,55.61,2026-05-05 10:56:20
895353765,Apartamento,Rua Major Freire,Vila Monte Alegre,Saúde,São Paulo,2950,4219,1155,0.0,60,2,1,0,1,False,True,False,False,ACCEPT_NEW,[],[],"[""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""FOGAO_INCLUSO"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""VENTILADOR_DE_TETO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""ARMARIOS_NA_COZINHA""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""AREA_VERDE"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""QUADRA_ESPORTIVA"", ""PISCINA"", ""PERTO_DE_METRO_OU_TREM"", ""BRINQUEDOTECA""]",[],"Alugar apartamento com 2 quartos, piscina e animais permitidos.",original895353765-756.4257004396629DSC3322.jpg,49.17,2026-05-05 10:56:20
894737236,Apartamento,Avenida Vila Ema,Vila Ema,Vila Ema,São Paulo,2200,3023,739,0.0,54,2,1,0,1,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""MAQUINA_DE_LAVAR"", ""MESAS_E_CADEIRAS_DE_ESCRITORIO"", ""COZINHA_AMERICANA"", ""BOX"", ""FOGAO_INCLUSO"", ""SOL_DA_TARDE"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""SOFA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""CHUVEIRO_ELETRICO""]","[""SALAO_DE_FESTAS"", ""AREA_VERDE"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""CHURRASQUEIRA"", ""QUADRA_ESPORTIVA"", ""PISCINA"", ""SALAO_DE_JOGOS"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""CORRIMAO"", ""ACADEMIA"", ""PLAYGROUND"", ""PISO_TATIL""]",[],Alugar apartamento com 2 quartos e piscina no condomínio.,894737236-722.9231566457798IMG5014.jpg,40.74,2026-05-05 10:56:20
893519786,Apartamento,Rua Ivaí,Tatuapé,Tatuapé,São Paulo,10950,12041,669,1095000.0,75,2,2,1,2,True,True,True,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""FECHADURA_ELETRONICA"", ""ESPELHO_NO_BANHEIRO"", ""MICROONDAS"", ""QUARTO_EXTRA_REVERSIVEL"", ""CAMA_DE_CASAL"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""ENERGIA"", ""VARANDA"", ""RUA_SILENCIOSA"", ""GELADEIRA_INCLUSO"", ""ACESSO_SEM_DEGRAUS"", ""MESAS_E_CADEIRAS_DE_JANTAR"", ""TELEVISAO"", ""VISTA_LIVRE"", ""COOKTOP"", ""MAQUINA_DE_LAVAR"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""CHUVEIRO_A_GAS"", ""SOFA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""LUMINOSIDADE_NATURAL"", ""ARMARIOS_NA_COZINHA"", ""VARANDA_GOURMET""]","[""SALAO_DE_FESTAS"", ""CHURRASQUEIRA"", ""GAS_ENCANADO"", ""PISCINA"", ""ESPACO_GOURMET_NA_AREA_COMUM"", ""SALAO_DE_JOGOS"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""CORRIMAO"", ""ACADEMIA"", ""PLAYGROUND"", ""PISO_TATIL""]",[],"Apartamento mobiliado de 2 quartos, sendo 1 suíte, disponível para alugar.",893519786-450.142305586881IMG7645.jpg,146.0,2026-05-05 10:56:20
895290384,CasaCondominio,Rua Barão de Melgaço,Real Parque,Real Parque,São Paulo,5300,7650,2125,745000.0,140,2,2,2,2,False,True,True,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""COOKTOP"", ""CHURRASQUEIRA"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""AR_CONDICIONADO"", ""BOX"", ""FOGAO_INCLUSO"", ""JARDIM"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""RUA_SILENCIOSA"", ""GARDEN"", ""QUINTAL"", ""GELADEIRA_INCLUSO"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""VARANDA_GOURMET""]","[""AREA_VERDE"", ""CHURRASQUEIRA"", ""PLAYGROUND""]",[],"Alugar casa em condomínio no Real Parque, 2 quartos, varanda gourmet e quintal.",original895290384-380.86120733636760J0A635066.jpg,37.86,2026-05-05 10:56:20
895365708,Apartamento,Rua Carlos Silva,Chácara Califórnia,Tatuapé,São Paulo,1975,3097,1045,350000.0,50,2,1,0,1,False,True,True,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VARANDA"", ""BOX"", ""LUMINOSIDADE_NATURAL"", ""CHUVEIRO_ELETRICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""CHURRASQUEIRA"", ""PISCINA"", ""PLAYGROUND"", ""SALAO_DE_JOGOS"", ""PERTO_DE_METRO_OU_TREM"", ""SAUNA"", ""BRINQUEDOTECA""]",[],,original895365708-93.16059579221935IMG0360.jpg,39.5,2026-05-05 10:56:20
895180222,Apartamento,Rua Pascal,Campo Belo,Campo Belo,São Paulo,5200,7425,2025,960000.0,80,2,2,1,2,True,True,True,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""CHURRASQUEIRA"", ""BANHEIRA_DE_HIDROMASSAGEM"", ""ARMARIOS_NOS_BANHEIROS"", ""COZINHA_AMERICANA"", ""AR_CONDICIONADO"", ""BOX"", ""JARDIM"", ""AREA_DE_SERVICO"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""VARANDA"", ""CLOSET"", ""PISCINA_PRIVATIVA"", ""RUA_SILENCIOSA"", ""QUINTAL"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""ACESSO_SEM_DEGRAUS"", ""VARANDA_GOURMET""]","[""SALAO_DE_FESTAS"", ""AREA_VERDE"", ""CHURRASQUEIRA"", ""QUADRA_ESPORTIVA"", ""GAS_ENCANADO"", ""PISCINA"", ""PERTO_DE_METRO_OU_TREM"", ""SALAO_DE_JOGOS"", ""SAUNA"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""ACADEMIA"", ""PLAYGROUND""]",[],"Apartamento mobiliado com 2 quartos, 1 suíte, churrasqueira, varanda, academia e piscina no condomínio. Aluguel.",original895180222-884.1622840184979d3d48826-9ae3-49d2-b4e2-640dddc632b7-LEAD3P-51d85303-cfb8-4eab-a4ee-a7fd6cdc5021.jpeg,65.0,2026-05-05 10:56:20
894228264,Casa,Rua Coronel Cuco,Vila Maria Alta,Vila Maria ,São Paulo,4250,4531,100,0.0,180,2,1,1,2,False,True,False,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""RUA_SILENCIOSA"", ""QUINTAL"", ""SOL_DA_MANHA"", ""LUMINOSIDADE_NATURAL"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE""]",[],[],Casa para alugar na Vila Maria Alta com 2 quartos. Excelente opção de aluguel na região.,894228264-953.460345738989913de33.jpg,23.61,2026-05-05 10:56:20
895331296,Apartamento,Rua Barão de Monte Santo,Mooca,Mooca,São Paulo,7200,9128,1650,1400000.0,90,2,3,2,2,False,True,False,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""VARANDA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""AREA_VERDE"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""CHURRASQUEIRA"", ""QUADRA_ESPORTIVA"", ""PISCINA"", ""SALAO_DE_JOGOS"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""CORRIMAO"", ""ACADEMIA"", ""PLAYGROUND"", ""PISO_TATIL""]",[],Alugar apartamento na Mooca com 2 suítes e varanda.,original895331296-950.4516094313447Foto101.jpg,80.0,2026-05-05 10:56:20
895233606,Apartamento,Avenida Deputado Rubéns Granja,Vila Vermelha,Vila das Mercês,São Paulo,1790,2158,299,290000.0,38,2,1,0,0,False,True,True,False,ACCEPT_NEW,[],[],"[""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""FOGAO_INCLUSO"", ""ARMARIOS_NA_COZINHA"", ""AREA_DE_SERVICO"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO""]","[""SALAO_DE_FESTAS"", ""AREA_VERDE"", ""CHURRASQUEIRA"", ""QUADRA_ESPORTIVA"", ""PISCINA"", ""SALAO_DE_JOGOS"", ""SAUNA"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""ACADEMIA"", ""LAVANDERIA_NO_PREDIO"", ""PLAYGROUND""]",[],Apartamento para aluguel com 2 quartos e piscina no condomínio.,original895233606-93.34334443596026MCD6701.jpg,47.11,2026-05-05 10:56:20
893763844,Apartamento,Avenida Doutor Cardoso de Melo,Vila Olímpia,Vila Olímpia,São Paulo,7500,9388,1598,855000.0,77,2,2,1,1,False,True,True,False,ACCEPT_NEW,[],[],"[""FECHADURA_ELETRONICA"", ""CHURRASQUEIRA"", ""JANELA_ANTI_RUIDO"", ""CORTINAS_BLACK_OUT"", ""ESPELHO_NO_BANHEIRO"", ""VARAL_DE_ROUPAS"", ""QUARTO_EXTRA_REVERSIVEL"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""ENERGIA"", ""VARANDA"", ""ACESSO_SEM_DEGRAUS"", ""QUARTO_DE_SERVICO"", ""TOMADAS_NOVAS"", ""BOX"", ""CORTINAS_DECORATIVAS"", ""PISCINA_PRIVATIVA"", ""REDE_DE_PROTECAO"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""BANHEIRO_DE_SERVICO"", ""SOL_DA_MANHA"", ""LUMINOSIDADE_NATURAL"", ""ARMARIOS_NA_COZINHA"", ""CHUVEIRO_ELETRICO""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""AREA_VERDE"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""CHURRASQUEIRA"", ""QUADRA_ESPORTIVA"", ""GAS_ENCANADO"", ""PISCINA"", ""ESPACO_GOURMET_NA_AREA_COMUM"", ""RAMPAS_DE_ACESSO""]",[],"Apartamento com 3 quartos e piscina, para alugar na Vila Olímpia.",893763844-859.9390200142287IMG4280.JPG,97.4,2026-05-05 10:56:20
894740964,Apartamento,Rua Satuba,Vila Pauliceia,Água Fria,São Paulo,2000,2452,375,0.0,37,2,1,0,0,False,True,False,False,ACCEPT_NEW,[],[],"[""COOKTOP"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""CHUVEIRO_ELETRICO""]","[""PERTO_DE_METRO_OU_TREM""]",[],Apartamento para alugar na Vila Pauliceia com 2 quartos.,894740964-531.6874981325942IMG6892.jpg,54.05,2026-05-05 10:56:20
895361004,Apartamento,Avenida Condessa Elizabeth de Robiano,Penha de França,Penha de França,São Paulo,1630,2108,415,0.0,44,2,1,0,1,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""COZINHA_AMERICANA"", ""BOX"", ""SOL_DA_MANHA"", ""LUMINOSIDADE_NATURAL"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""ACADEMIA"", ""AREA_VERDE"", ""LAVANDERIA_NO_PREDIO"", ""CHURRASQUEIRA"", ""PLAYGROUND"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""PISO_TATIL""]",[],"Apartamento para alugar na Penha de França com 2 quartos, academia e churrasqueira no condomínio.",original895361004-835.0702706697285FOTO2.JPG,37.05,2026-05-05 10:56:20
894634524,Apartamento,Rua Marcos Arruda,Catumbi,Belém,São Paulo,1800,1969,100,0.0,38,2,1,0,0,False,True,False,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""COZINHA_AMERICANA"", ""SOL_DA_MANHA"", ""LUMINOSIDADE_NATURAL"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE""]","[""CORRIMAO""]",[],,894634524-865.8402330896579untitled1of17.jpg,47.37,2026-05-05 10:56:20
893515781,Apartamento,Rua Nelson Gama de Oliveira,Vila Andrade,Vila Andrade,São Paulo,3600,4614,875,588500.0,77,2,2,1,2,True,True,True,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""MAQUINA_DE_LAVAR"", ""TOMADAS_NOVAS"", ""ESPELHO_NO_BANHEIRO"", ""ARMARIOS_NOS_BANHEIROS"", ""MICROONDAS"", ""BANHEIRO_ADAPTADO"", ""BOX"", ""FOGAO_INCLUSO"", ""CAMA_DE_CASAL"", ""CHUVEIRO_A_GAS"", ""AREA_DE_SERVICO"", ""TANQUE"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""ENERGIA"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""AREA_VERDE"", ""CHURRASQUEIRA"", ""GAS_ENCANADO"", ""QUADRA_ESPORTIVA"", ""PISCINA"", ""ESPACO_GOURMET_NA_AREA_COMUM"", ""PLAYGROUND"", ""SALAO_DE_JOGOS"", ""BRINQUEDOTECA""]",[],"Alugar apartamento mobiliado na Vila Andrade com 2 quartos, 1 suíte e piscina no condomínio.",893515781-756.8803390279371IMG4781.jpg,46.75,2026-05-05 10:56:20
893297014,Apartamento,Rua Guatapara,Vila Guarani (z Sul),Jabaquara,São Paulo,2500,3437,841,430000.0,48,2,1,0,1,False,True,True,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""MAQUINA_DE_LAVAR"", ""TOMADAS_NOVAS"", ""CORTINAS_BLACK_OUT"", ""ESPELHO_NO_BANHEIRO"", ""VARAL_DE_ROUPAS"", ""BOX"", ""FOGAO_INCLUSO"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""TANQUE"", ""ENERGIA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""GELADEIRA_INCLUSO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL"", ""CHUVEIRO_ELETRICO"", ""ACESSO_SEM_DEGRAUS"", ""TELEVISAO""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""GAS_ENCANADO"", ""PISCINA"", ""PERTO_DE_METRO_OU_TREM"", ""PLAYGROUND""]",[],Apartamento com 2 quartos para alugar na Vila Guarani (z Sul).,893297014-1.5827499433923586IMG7039.jpg,52.08,2026-05-05 10:56:20
895336217,Apartamento,Rua São Bernardo,Cidade Mãe do Céu,Tatuapé,São Paulo,2205,2670,380,395000.0,35,2,1,0,1,False,True,True,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VARANDA"", ""SOL_DA_MANHA"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE""]","[""PERTO_DE_METRO_OU_TREM""]",[],Aluguel: apartamento com 2 quartos e varanda na Cidade Mãe do Céu.,original895336217-668.5043937904095IMG0843.jpg,63.0,2026-05-05 10:56:20
893618413,Apartamento,Rua Laranjal,Vila Marte,Sacomã,São Paulo,2000,2857,780,0.0,60,2,1,0,1,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""TOMADAS_NOVAS"", ""ESPELHO_NO_BANHEIRO"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""ENERGIA"", ""BANHEIRO_DE_SERVICO"", ""LUMINOSIDADE_NATURAL"", ""ACESSO_SEM_DEGRAUS""]","[""SALAO_DE_FESTAS"", ""GAS_ENCANADO"", ""PLAYGROUND"", ""RAMPAS_DE_ACESSO""]",[],Apartamento com 2 quartos na Vila Marte para alugar.,893618413-965.7095784777915IMG3838.JPG,33.33,2026-05-05 10:56:20
895397255,Apartamento,Rua Jaci,Chácara Inglesa,Chácara Inglesa,São Paulo,3500,5730,2095,650000.0,79,2,2,1,1,False,True,True,False,ACCEPT_NEW,[],[],"[""COOKTOP"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""AREA_DE_SERVICO"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""VARANDA"", ""RUA_SILENCIOSA"", ""ARMARIOS_EMBUTIDOS_NO_QUARTO"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""CORRIMAO"", ""AREA_VERDE"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""PLAYGROUND"", ""RAMPAS_DE_ACESSO""]",[],"Apartamento para alugar: 2 quartos, 1 suíte, aceita animais.",original895397255-64.67399178028377DSC08818.jpg,44.3,2026-05-05 10:56:20
895276981,Apartamento,Avenida Professor Francisco Morato,Vila Sonia,Butantã,São Paulo,5125,5952,630,950000.0,56,2,1,0,1,False,True,True,False,ACCEPT_NEW,[],[],"[""VISTA_LIVRE"", ""COOKTOP"", ""QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS"", ""COZINHA_AMERICANA"", ""ARMARIOS_NOS_BANHEIROS"", ""BOX"", ""SOL_DA_TARDE"", ""AREA_DE_SERVICO"", ""CHUVEIRO_A_GAS"", ""PODE_TER_ANIMAIS_DE_ESTIMACAO"", ""TANQUE"", ""VARANDA"", ""RUA_SILENCIOSA"", ""SOL_DA_MANHA"", ""ARMARIOS_NA_COZINHA"", ""LUMINOSIDADE_NATURAL""]","[""SALAO_DE_FESTAS"", ""AREA_VERDE"", ""VAGA_DE_GARAGEM_ACESSIVEL"", ""QUADRA_ESPORTIVA"", ""PISCINA"", ""PERTO_DE_METRO_OU_TREM"", ""RAMPAS_DE_ACESSO"", ""BRINQUEDOTECA"", ""CORRIMAO"", ""ACADEMIA"", ""PLAYGROUND"", ""PISO_TATIL""]",[],Apartamento para alugar na Vila Sonia com 2 quartos e varanda.,original895276981-203.57163073893102IMG7462.jpg,91.52,2026-05-05 10:56:20
895175330,Apartamento,Rua da Baracela,Vila Maria,Parque Novo Mundo ,São Paulo,900,1360,425,270000.0,32,2,1,0,0,False,True,False,False,ACCEPT_NEW,[],"[""Exclusivity""]","[""VISTA_LIVRE"", ""SOL_DA_MANHA"", ""TANQUE""]","[""SALAO_DE_FESTAS"", ""ACADEMIA"", ""AREA_VERDE"", ""QUADRA_ESPORTIVA"", ""PLAYGROUND"", ""BRINQUEDOTECA""]",[],Apartamento para alugar com 2 quartos.,original895175330-743.7788417071746IMG0782.jpg,28.12,2026-05-05 10:56:20
